% LogFile created by the 'GetSensorData' App for Android.
% Date of creation: Wed May 25 12:42:42 GMT+02:00 2022
% Developed by LOPSI research group at CAR-CSIC, Spain (http://www.car.upm-csic.es/lopsi)
% Version 2.21 July 2021
% The 'GetSensorData' program stores information from Smartphone/Tablet internal sensors (Accelerometers, Gyroscopes, Magnetometers, Pressure, Ambient Light, Orientation, Sound level, GPS/GNSS positio, WiFi RSS, Cellular/GSM/3G signal strength,...) and also from external devices (e.g. RFCode RFID reader, XSens IMU, LPMS-B IMU or MIMU22BT)
%
% Phone used for this logfile:
% Manufacturer:            	bq
% Model:                   	Aquaris X5 Plus
% API Android version:     	25
% Android version Release: 	7.1.1
%
% LogFile Data format:
% Accelerometer data: 	'ACCE;AppTimestamp(s);SensorTimestamp(s);Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Accuracy(integer)'
% Gyroscope data:     	'GYRO;AppTimestamp(s);SensorTimestamp(s);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Accuracy(integer)'
% Magnetometer data:  	'MAGN;AppTimestamp(s);SensorTimestamp(s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Accuracy(integer)'
% Pressure data:      	'PRES;AppTimestamp(s);SensorTimestamp(s);Pres(mbar);Accuracy(integer)'
% Light data:         	'LIGH;AppTimestamp(s);SensorTimestamp(s);Light(lux);Accuracy(integer)'
% Proximity data:     	'PROX;AppTimestamp(s);SensorTimestamp(s);prox(?);Accuracy(integer)'
% Humidity data:      	'HUMI;AppTimestamp(s);SensorTimestamp(s);humi(Percentage);Accuracy(integer)'
% Temperature data:   	'TEMP;AppTimestamp(s);SensorTimestamp(s);temp(Celsius);Accuracy(integer)'
% Orientation data:   	'AHRS;AppTimestamp(s);SensorTimestamp(s);PitchX(deg);RollY(deg);YawZ(deg);Quat(2);Quat(3);Quat(4);Accuracy(int)'
% GNSS/GPS data:      	'GNSS;AppTimestamp(s);SensorTimeStamp(s);Latit(deg);Long(deg);Altitude(m);Bearing(deg);Accuracy(m);Speed(m/s);SatInView;SatInUse'
% WIFI data:          	'WIFI;AppTimestamp(s);SensorTimeStamp(s);Name_SSID;MAC_BSSID;Frequency;RSS(dBm);'
% Bluetooth data:     	'BLUE;AppTimestamp(s);Name;MAC_Address;RSS(dBm);'
% BLE 4.0 data:       	'BLE4;AppTimestamp(s);iBeacon;MAC;RSSI(dBm);Power;MajorID;MinorID;UUID'
% BLE 4.0 data:       	'BLE4;AppTimestamp(s);Eddystone;MAC;RSSI(dBm);instanceID;OptionalTelemetry[voltaje;temperature;uptime;count]
% Sound data:         	'SOUN;AppTimestamp(s);RMS;Pressure(Pa);SPL(dB);'
% RFID Reader data:   	'RFID;AppTimestamp(s);ReaderNumber(int);TagID(int);RSS_A(dBm);RSS_B(dBm);'
% IMU XSens data:     	'IMUX;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% IMU LPMS-B data:    	'IMUL;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% IMU MIMU22BT data:  	'IMUI;AppTimestamp(s);Packet_count;Step_Counter;delta_X(m);delta_Y(m);delta_Z(m);delta_theta(degrees);Covariance4x4[1:10]'
% POSI Reference:    		'POSI;Timestamp(s);Counter;Latitude(degrees); Longitude(degrees);floor ID(0,1,2..4);Building ID(0,1,2..3);'
% 
% Note that there are two timestamps: 
%  -'AppTimestamp' is set by the Android App as data is read. It is not representative of when data is actually captured by the sensor (but has a common time reference for all sensors)
%  -'SensorTimestamp' is set by the sensor itself (the delta_time=SensorTimestamp(k)-SensorTimestamp(k-1) between two consecutive samples is an accurate estimate of the sampling interval). This timestamp is better for integrating inertial data. 

ACCE;24.5916;3149.7666;5.48035;-20.10223;-2.37387;3
GYRO;24.5921;3149.7771;2.40536;0.68071;9.01108;0
ACCE;24.6019;3149.7767;6.24409;-19.55875;-1.01875;3
GYRO;24.6025;3149.7872;1.92387;1.15048;8.63077;0
ACCE;24.6121;3149.7867;6.54816;-18.70161;0.42256;3
GYRO;24.6126;3149.7972;1.54677;1.28044;8.10986;0
ACCE;24.6217;3149.7967;6.47633;-17.91872;1.60051;3
GYRO;24.6222;3149.8072;1.30815;1.17392;7.50691;0
ACCE;24.6315;3149.8067;6.17465;-17.43509;2.19427;3
GYRO;24.6329;3149.8173;1.18564;0.98325;6.86777;0
ACCE;24.6415;3149.8168;5.08769;-17.36087;1.96921;3
GYRO;24.6425;3149.8273;1.12065;0.84901;6.24777;0
ACCE;24.6510;3149.8268;3.28246;-17.41594;1.56938;3
GYRO;24.6523;3149.8373;0.99069;0.87245;5.73645;0
ACCE;24.6625;3149.8368;1.50117;-17.83971;1.53346;3
GYRO;24.6635;3149.8473;0.74782;1.03864;5.39557;0
ACCE;24.6712;3149.8468;0.23465;-18.28741;2.50551;3
GYRO;24.6722;3149.8574;0.45168;1.28151;5.19849;0
BLE4;24.6842;iBeacon;20:22:B0:00:31:07;-86;0;0;0;00000000-0000-BEAC-2022-000000003819
ACCE;24.6852;3149.8569;-1.14203;-18.96977;3.82472;3
GYRO;24.6859;3149.8674;0.21625;1.49564;5.11647;0
ACCE;24.6927;3149.8669;-2.44208;-19.38875;5.44081;3
GYRO;24.6936;3149.8774;0.07990;1.65436;5.14203;0
ACCE;24.7026;3149.8769;-2.45404;-19.56831;7.47348;3
GYRO;24.7036;3149.8875;0.04367;1.69484;5.27306;0
ACCE;24.7127;3149.8869;-1.40538;-20.00645;9.09436;3
GYRO;24.7136;3149.8975;0.19920;1.64903;5.38597;0
ACCE;24.7228;3149.8970;-0.08858;-20.04956;9.75995;3
GYRO;24.7238;3149.9075;0.51239;1.59151;5.38065;0
ACCE;24.7329;3149.9070;1.57060;-19.80295;9.62347;3
GYRO;24.7338;3149.9176;0.85434;1.58298;5.24323;0
ACCE;24.7428;3149.9171;3.47400;-19.53481;9.05365;3
GYRO;24.7438;3149.9276;1.12704;1.69058;4.95241;0
ACCE;24.7516;3149.9271;5.04938;-19.11342;8.64424;3
GYRO;24.7526;3149.9376;1.29323;2.01335;4.50500;0
ACCE;24.7630;3149.9371;6.08368;-18.60585;8.61073;3
GYRO;24.7639;3149.9476;1.35928;2.60350;3.92870;0
ACCE;24.7721;3149.9471;6.59125;-18.28024;8.42877;3
GYRO;24.7731;3149.9577;1.36034;3.42802;3.28102;0
ACCE;24.7825;3149.9572;6.39732;-18.14616;7.92598;3
GYRO;24.7834;3149.9677;1.27618;4.41125;2.63654;0
ACCE;24.7914;3149.9672;5.75807;-17.80618;7.75360;3
GYRO;24.7923;3149.9777;1.07059;5.38065;2.06023;0
ACCE;24.8030;3149.9772;5.16910;-17.57155;8.13428;3
GYRO;24.8039;3149.9877;0.81279;6.14551;1.57233;0
ACCE;24.8131;3149.9873;4.43886;-17.19327;8.83099;3
GYRO;24.8141;3149.9978;0.59975;6.62169;1.17285;0
ACCE;24.8231;3149.9973;3.92650;-16.61627;9.36490;3
GYRO;24.8240;3150.0078;0.47511;6.76549;0.88097;0
ACCE;24.8315;3150.0073;3.93369;-15.99617;9.35054;3
GYRO;24.8324;3150.0178;0.43250;6.60037;0.67325;0
ACCE;24.8421;3150.0173;4.18268;-15.22763;8.72804;3
GYRO;24.8430;3150.0279;0.42078;6.21156;0.49855;0
ACCE;24.8539;3150.0274;4.48914;-14.33459;7.63150;3
GYRO;24.8548;3150.0379;0.37497;5.70450;0.32916;0
ACCE;24.8627;3150.0374;4.82912;-13.50142;6.31468;3
GYRO;24.8636;3150.0479;0.24715;5.17079;0.17044;0
ACCE;24.8734;3150.0474;4.92249;-12.69696;5.31392;3
GYRO;24.8743;3150.0579;0.00958;4.67438;0.03090;0
LIGH;24.8749;3150.0609;1372.0;3
ACCE;24.8832;3150.0574;4.97516;-11.90688;5.01224;3
GYRO;24.8846;3150.0679;-0.31105;4.21312;-0.08629;0
ACCE;24.8918;3150.0675;5.06375;-11.21255;5.33786;3
GYRO;24.8927;3150.0780;-0.62958;3.75826;-0.18109;0
ACCE;24.9018;3150.0775;5.14037;-10.48950;6.18062;3
GYRO;24.9028;3150.0880;-0.86713;3.29379;-0.26099;0
ACCE;24.9124;3150.0875;5.46358;-9.71140;6.92522;3
GYRO;24.9135;3150.0981;-0.96939;2.78140;-0.33449;0
ACCE;24.9233;3150.0976;5.95439;-9.01228;7.28912;3
GYRO;24.9243;3150.1081;-0.94916;2.22214;-0.43037;0
ACCE;24.9323;3150.1076;6.40211;-8.25333;7.20055;3
GYRO;24.9333;3150.1181;-0.86073;1.66394;-0.56673;0
BLE4;24.9426;iBeacon;20:22:B0:00:32:80;-94;0;12539;23067;00000000-0000-BEAC-2022-000000003959
ACCE;24.9436;3150.1176;6.86418;-7.53267;6.75043;3
GYRO;24.9443;3150.1281;-0.74889;1.15369;-0.73503;0
BLE4;24.9476;iBeacon;20:22:B0:00:32:99;-100;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;24.9533;3150.1276;7.38373;-7.08974;6.18541;3
GYRO;24.9542;3150.1382;-0.65727;0.69775;-0.94276;0
BLE4;24.959;iBeacon;20:22:B0:00:31:07;-73;0;0;0;00000000-0000-BEAC-2022-000000003819
ACCE;24.9620;3150.1376;7.86736;-6.90060;5.45277;3
GYRO;24.9629;3150.1482;-0.59761;0.31425;-1.19096;0
SOUN;24.9715;394.76;0.01205;55.60
ACCE;24.9824;3150.1477;8.02777;-6.96284;4.60043;3
GYRO;24.9831;3150.1582;-0.57950;0.08415;-1.46260;0
ACCE;24.9837;3150.1577;7.80751;-7.03227;3.92049;3
GYRO;24.9842;3150.1683;-0.63702;0.09268;-1.73532;0
BLE4;24.9876;iBeacon;20:22:B0:00:31:81;-68;0;0;0;00000000-0000-BEAC-2022-000000003878
ACCE;24.9920;3150.1678;7.45795;-7.07298;3.69064;3
GYRO;24.9926;3150.1783;-0.76166;0.28975;-1.97180;0
ACCE;25.0033;3150.1778;7.10840;-7.11607;3.90134;3
GYRO;25.0039;3150.1883;-0.89803;0.58377;-2.16461;0
ACCE;25.0132;3150.1878;6.91447;-7.13045;4.56693;3
GYRO;25.0138;3150.1983;-0.99390;0.89163;-2.33719;0
ACCE;25.0222;3150.1979;6.86658;-7.11128;5.26364;3
GYRO;25.0227;3150.2084;-1.01201;1.11427;-2.51828;0
ACCE;25.0320;3150.2079;6.86180;-7.05144;6.00345;3
GYRO;25.0330;3150.2184;-0.95021;1.20908;-2.71962;0
ACCE;25.0429;3150.2179;6.96713;-7.02989;6.53256;3
GYRO;25.0439;3150.2284;-0.80960;1.16753;-2.92735;0
BLE4;25.0527;iBeacon;20:22:B0:00:51:49;-94;0;61983;12703;00000000-0000-BEAC-2022-000000005949
ACCE;25.0545;3150.2279;7.25204;-7.14481;6.75282;3
GYRO;25.0556;3150.2384;-0.60614;1.00562;-3.14040;0
ACCE;25.0622;3150.2380;7.39571;-7.48000;6.56129;3
GYRO;25.0632;3150.2485;-0.37497;0.78191;-3.36517;0
ACCE;25.0724;3150.2480;7.26402;-8.02827;6.12315;3
GYRO;25.0734;3150.2585;-0.17044;0.56885;-3.58356;0
ACCE;25.0827;3150.2580;6.93123;-8.61485;5.71854;3
GYRO;25.0836;3150.2685;-0.03409;0.40054;-3.77423;0
ACCE;25.0923;3150.2680;6.45000;-9.17270;5.40010;3
GYRO;25.0933;3150.2785;0.02663;0.28442;-3.90419;0
ACCE;25.1026;3150.2781;6.01904;-9.60126;5.41925;3
GYRO;25.1036;3150.2886;0.02663;0.25034;-3.95959;0
ACCE;25.1125;3150.2881;5.92087;-9.97954;5.71375;3
GYRO;25.1135;3150.2986;0.02344;0.27696;-3.96065;0
ACCE;25.1225;3150.2981;5.71497;-10.22615;5.96513;3
GYRO;25.1236;3150.3087;0.04688;0.32916;-3.94467;0
ACCE;25.1328;3150.3081;5.57851;-10.37938;6.36975;3
GYRO;25.1337;3150.3187;0.10120;0.38776;-3.90312;0
BLE4;25.1401;iBeacon;20:22:B0:00:31:88;-49;0;0;0;00000000-0000-BEAC-2022-000000000010
ACCE;25.1427;3150.3182;5.88736;-10.64034;6.88451;3
GYRO;25.1440;3150.3287;0.18323;0.40480;-3.85838;0
ACCE;25.1529;3150.3282;6.25606;-10.96117;7.33463;3
GYRO;25.1538;3150.3388;0.31000;0.36218;-3.84987;0
BLE4;25.1584;iBeacon;20:22:B0:00:32:99;-90;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;25.1645;3150.3383;6.16748;-11.29396;7.82782;3
GYRO;25.1654;3150.3488;0.49109;0.27696;-3.86371;0
ACCE;25.1745;3150.3483;5.98312;-11.65549;8.28751;3
GYRO;25.1752;3150.3588;0.71373;0.18962;-3.84241;0
BLE4;25.1793;iBeacon;20:22:B0:00:31:83;-71;0;0;0;00000000-0000-BEAC-2022-000000003880
ACCE;25.1823;3150.3583;5.99748;-12.10080;8.47426;3
GYRO;25.1829;3150.3688;0.98537;0.18002;-3.78276;0
ACCE;25.1921;3150.3683;5.85384;-12.32587;8.60355;3
GYRO;25.1927;3150.3789;1.31027;0.31532;-3.70073;0
ACCE;25.2039;3150.3784;5.68625;-12.40726;8.77832;3
GYRO;25.2044;3150.3889;1.65222;0.52304;-3.56331;0
ACCE;25.2164;3150.3884;5.92087;-12.45036;8.72325;3
GYRO;25.2174;3150.3989;1.98138;0.75208;-3.39180;0
ACCE;25.2245;3150.3984;6.46436;-12.63950;8.59157;3
GYRO;25.2254;3150.4089;2.32335;1.03650;-3.22989;0
BLE4;25.2364;iBeacon;20:22:B0:00:31:07;-70;0;0;0;00000000-0000-BEAC-2022-000000003819
ACCE;25.2374;3150.4085;6.67505;-12.84779;8.55327;3
GYRO;25.2383;3150.4190;2.65891;1.37526;-3.06583;0
BLE4;25.2451;iBeacon;20:22:B0:00:51:42;-94;0;33759;57359;00000000-0000-BEAC-2022-000000005938
ACCE;25.2462;3150.4185;6.87856;-12.91722;8.61552;3
GYRO;25.2469;3150.4290;2.96037;1.71400;-2.85384;0
ACCE;25.2527;3150.4285;7.59682;-12.91962;8.54608;3
GYRO;25.2533;3150.4390;3.21922;1.99631;-2.62054;0
BLE4;25.2594;iBeacon;20:22:B0:00:32:99;-91;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;25.2626;3150.4385;8.70532;-13.01060;8.55566;3
GYRO;25.2631;3150.4490;3.42696;2.16035;-2.43306;0
ACCE;25.2726;3150.4486;9.70850;-12.92201;8.77113;3
GYRO;25.2731;3150.4591;3.58994;2.19444;-2.33293;0
ACCE;25.2843;3150.4586;10.85294;-12.85498;9.33856;3
GYRO;25.2849;3150.4691;3.74014;2.10815;-2.32867;0
ACCE;25.2967;3150.4686;11.94469;-13.18538;9.84135;3
GYRO;25.2976;3150.4791;3.92870;1.89404;-2.43945;0
ACCE;25.3038;3150.4786;12.34212;-13.61394;10.08795;3
GYRO;25.3047;3150.4891;4.15666;1.59044;-2.65570;0
BLE4;25.3103;iBeacon;20:22:B0:00:32:98;-101;0;38196;43776;00000000-0000-BEAC-2022-000000003981
ACCE;25.3131;3150.4887;12.17693;-13.81505;9.91078;3
GYRO;25.3140;3150.4992;4.37717;1.27406;-2.88474;0
ACCE;25.3250;3150.4987;12.12665;-14.05208;9.53250;3
GYRO;25.3259;3150.5092;4.54442;1.04929;-3.07648;0
LIGH;25.3265;3150.5114;193.0;3
ACCE;25.3348;3150.5087;12.20087;-14.25079;9.11830;3
GYRO;25.3357;3150.5193;4.62964;0.92784;-3.26610;0
ACCE;25.3449;3150.5188;12.03087;-14.29868;8.52693;3
GYRO;25.3459;3150.5293;4.64243;0.92252;-3.47595;0
ACCE;25.3529;3150.5288;11.65738;-14.14305;7.92120;3
GYRO;25.3539;3150.5393;4.57211;1.00029;-3.66771;0
ACCE;25.3635;3150.5388;11.29106;-13.81744;7.74403;3
GYRO;25.3644;3150.5494;4.41446;1.11214;-3.80725;0
BLE4;25.371;iBeacon;20:22:B0:00:32:99;-95;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;25.3729;3150.5488;11.13544;-13.41522;7.86613;3
GYRO;25.3738;3150.5594;4.25146;1.23358;-3.90312;0
ACCE;25.3833;3150.5588;11.15939;-12.96272;8.25160;3
GYRO;25.3843;3150.5694;4.13429;1.32838;-3.97769;0
ACCE;25.3930;3150.5689;11.45148;-12.53654;8.58200;3
GYRO;25.3944;3150.5794;4.10127;1.38165;-4.05547;0
ACCE;25.4037;3150.5789;11.85609;-11.98828;8.72086;3
GYRO;25.4047;3150.5895;4.14601;1.39656;-4.16731;0
ACCE;25.4135;3150.5890;12.16016;-11.38972;8.45271;3
GYRO;25.4144;3150.5995;4.23869;1.36247;-4.32924;0
ACCE;25.4265;3150.5990;12.28705;-11.03778;7.63629;3
GYRO;25.4274;3150.6095;4.33350;1.32520;-4.55614;0
BLE4;25.4317;iBeacon;20:22:B0:00:31:08;-69;0;0;0;00000000-0000-BEAC-2022-000000003820
ACCE;25.4346;3150.6090;12.09312;-10.64273;6.71213;3
GYRO;25.4355;3150.6195;4.33882;1.28258;-4.84270;0
ACCE;25.4440;3150.6190;11.50894;-9.96039;5.89091;3
GYRO;25.4449;3150.6296;4.23549;1.25807;-5.13031;0
BLE4;25.4535;iBeacon;20:22:B0:00:31:83;-50;0;0;0;00000000-0000-BEAC-2022-000000003880
ACCE;25.4546;3150.6291;11.03011;-9.54858;5.44798;3
GYRO;25.4553;3150.6396;4.07037;1.25168;-5.37639;0
ACCE;25.4640;3150.6391;10.80504;-9.13678;5.28519;3
GYRO;25.4649;3150.6496;3.88608;1.20801;-5.59264;0
ACCE;25.4746;3150.6491;10.67815;-8.51190;4.70818;3
GYRO;25.4756;3150.6596;3.73163;1.17285;-5.77373;0
BLE4;25.4795;iBeacon;20:22:B0:00:32:99;-97;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;25.4852;3150.6592;10.37648;-8.05939;3.86542;3
GYRO;25.4863;3150.6697;3.59633;1.20482;-5.95163;0
ACCE;25.4939;3150.6692;9.46429;-7.31479;2.83830;3
GYRO;25.4949;3150.6797;3.40033;1.22186;-6.14444;0
ACCE;25.5038;3150.6792;8.28874;-6.60611;2.13681;3
GYRO;25.5047;3150.6897;3.07755;1.15901;-6.28719;0
BLE4;25.5081;iBeacon;20:22:B0:00:31:07;-70;0;0;0;00000000-0000-BEAC-2022-000000003819
ACCE;25.5151;3150.6892;7.01741;-6.00995;1.90936;3
GYRO;25.5160;3150.6997;2.64825;0.98750;-6.37561;0
SOUN;25.5229;305.29;0.00932;53.36
ACCE;25.5346;3150.6993;5.63118;-5.25099;2.23497;3
GYRO;25.5352;3150.7098;2.19019;0.72012;-6.40012;0
LIGH;25.5359;3150.7136;418.0;3
ACCE;25.5364;3150.7093;4.50111;-4.36993;2.94125;3
GYRO;25.5370;3150.7198;1.74916;0.35474;-6.33299;0
BLE4;25.5406;iBeacon;20:22:B0:00:31:81;-63;0;0;0;00000000-0000-BEAC-2022-000000003878
ACCE;25.5437;3150.7193;3.84509;-3.78334;3.58290;3
GYRO;25.5446;3150.7298;1.36780;-0.08629;-6.20303;0
ACCE;25.5555;3150.7294;3.47879;-3.51280;3.97076;3
GYRO;25.5564;3150.7399;1.06633;-0.52943;-6.09119;0
ACCE;25.5648;3150.7394;2.93530;-2.98369;4.40891;3
GYRO;25.5654;3150.7499;0.80428;-0.96300;-6.03899;0
ACCE;25.5737;3150.7494;2.32478;-2.35400;4.72255;3
GYRO;25.5742;3150.7599;0.57950;-1.34117;-6.00064;0
BLE4;25.58;iBeacon;20:22:B0:00:32:80;-92;0;12539;23067;00000000-0000-BEAC-2022-000000003959
BLE4;25.5835;iBeacon;20:22:B0:00:32:99;-94;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;25.5841;3150.7594;1.58018;-2.11699;4.57411;3
GYRO;25.5845;3150.7700;0.42824;-1.56061;-5.95909;0
ACCE;25.5946;3150.7695;0.79968;-1.76025;4.35144;3
GYRO;25.5952;3150.7800;0.31319;-1.59258;-5.91968;0
ACCE;25.6034;3150.7795;0.10297;-1.05875;4.17667;3
GYRO;25.6040;3150.7900;0.19495;-1.52226;-5.84404;0
ACCE;25.6147;3150.7895;-1.02710;-0.51047;3.56375;3
GYRO;25.6156;3150.8000;0.08841;-1.38058;-5.70450;0
ACCE;25.6253;3150.7995;-2.31279;-0.23274;2.81197;3
GYRO;25.6262;3150.8101;-0.04048;-1.12065;-5.48079;0
ACCE;25.6343;3150.8096;-3.19864;-0.12262;2.49115;3
GYRO;25.6352;3150.8201;-0.22583;-0.74675;-5.15907;0
ACCE;25.6442;3150.8196;-4.71657;0.92844;2.54861;3
GYRO;25.6456;3150.8302;-0.48788;-0.47830;-4.76280;0
ACCE;25.6543;3150.8296;-6.03577;1.99147;4.22455;3
GYRO;25.6553;3150.8402;-0.75101;-0.37390;-4.26639;0
ACCE;25.6657;3150.8397;-6.01662;2.20216;6.87971;3
GYRO;25.6666;3150.8502;-0.83836;-0.55180;-3.72736;0
ACCE;25.6744;3150.8497;-5.79156;2.53734;8.80705;3
GYRO;25.6753;3150.8602;-0.63383;-1.00880;-3.23308;0
LIGH;25.6760;3150.8640;553.0;3
ACCE;25.6856;3150.8597;-5.34624;2.42722;9.60432;3
GYRO;25.6865;3150.8703;-0.17683;-1.54784;-2.81549;0
ACCE;25.6956;3150.8698;-4.42926;1.99864;9.62347;3
GYRO;25.6966;3150.8803;0.42184;-1.94411;-2.66530;0
BLE4;25.7008;iBeacon;20:22:B0:00:32:80;-95;0;12539;23067;00000000-0000-BEAC-2022-000000003959
BLE4;25.7045;iBeacon;20:22:B0:00:31:08;-72;0;0;0;00000000-0000-BEAC-2022-000000003820
ACCE;25.7055;3150.8798;-5.46596;4.47665;9.29787;3
GYRO;25.7061;3150.8903;1.00774;-2.25516;-2.63014;0
ACCE;25.7152;3150.8898;-5.58566;3.66501;7.74403;3
GYRO;25.7166;3150.9003;1.36034;-2.69939;-2.30417;0
ACCE;25.7260;3150.8999;-4.91049;2.72888;5.69460;3
GYRO;25.7270;3150.9104;1.45409;-2.95078;-2.03572;0
BLE4;25.7355;iBeacon;20:22:B0:00:31:83;-58;0;0;0;00000000-0000-BEAC-2022-000000003880
ACCE;25.7365;3150.9099;-5.89452;5.60670;5.75444;3
GYRO;25.7372;3150.9204;1.48392;-2.89006;-1.83652;0
ACCE;25.7444;3150.9199;-5.57368;5.73839;5.55333;3
GYRO;25.7454;3150.9304;1.48604;-2.75157;-1.37312;0
ACCE;25.7541;3150.9299;-3.57692;4.78311;5.33786;3
GYRO;25.7551;3150.9404;1.46474;-2.45863;-0.96086;0
ACCE;25.7647;3150.9400;-3.40454;5.05844;5.11279;3
GYRO;25.7656;3150.9505;1.36354;-2.11136;-0.79788;0
BLE4;25.7723;iBeacon;20:22:B0:00:32:80;-90;0;12539;23067;00000000-0000-BEAC-2022-000000003959
ACCE;25.7741;3150.9500;-4.04140;4.93155;4.74409;3
GYRO;25.7750;3150.9605;1.18457;-1.80457;-0.66792;0
ACCE;25.7847;3150.9600;-3.49791;5.32658;4.48312;3
GYRO;25.7856;3150.9705;0.96300;-1.49989;-0.47084;0
BLE4;25.7963;iBeacon;20:22:B0:00:51:49;-87;0;61983;12703;00000000-0000-BEAC-2022-000000005949
ACCE;25.7973;3150.9700;-2.37982;6.54764;4.02104;3
GYRO;25.7982;3150.9806;0.70840;-1.26447;-0.26524;0
ACCE;25.8043;3150.9801;-1.69987;7.20364;3.75768;3
GYRO;25.8052;3150.9906;0.41226;-1.05354;-0.18323;0
ACCE;25.8143;3150.9901;-1.22581;7.12703;4.36581;3
GYRO;25.8152;3151.0006;0.07883;-0.93105;-0.22157;0
ACCE;25.8260;3151.0001;-1.13245;7.11267;5.68501;3
GYRO;25.8270;3151.0107;-0.23969;-0.98537;-0.29507;0
ACCE;25.8353;3151.0102;-1.54425;7.15576;6.35779;3
GYRO;25.8363;3151.0207;-0.44954;-1.11000;-0.31744;0
ACCE;25.8461;3151.0202;-1.42453;6.64101;5.64192;3
GYRO;25.8471;3151.0307;-0.52092;-1.01306;-0.27058;0
ACCE;25.8545;3151.0302;-1.29764;6.60748;5.24687;3
GYRO;25.8555;3151.0408;-0.54222;-0.50706;-0.24287;0
BLE4;25.8665;iBeacon;20:22:B0:00:32:80;-94;0;12539;23067;00000000-0000-BEAC-2022-000000003959
ACCE;25.8675;3151.0402;-1.62805;7.51010;6.07767;3
GYRO;25.8685;3151.0508;-0.57310;0.10333;-0.17044;0
ACCE;25.8752;3151.0502;-1.38623;7.23238;6.47749;3
GYRO;25.8761;3151.0608;-0.62531;0.48363;-0.01704;0
LIGH;25.8792;3151.0670;549.0;3
ACCE;25.8849;3151.0603;-1.54425;6.92113;6.63312;3
GYRO;25.8858;3151.0708;-0.70094;0.66579;0.07776;0
ACCE;25.8953;3151.0703;-1.88423;6.83015;7.34180;3
GYRO;25.8967;3151.0809;-0.74675;0.70734;0.15872;0
BLE4;25.9007;iBeacon;20:22:B0:00:32:99;-89;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;25.9051;3151.0803;-1.76212;6.68170;8.25400;3
GYRO;25.9060;3151.0909;-0.73396;0.56033;0.24608;0
ACCE;25.9152;3151.0904;-1.27130;6.63861;8.57961;3
GYRO;25.9161;3151.1009;-0.64874;0.30467;0.27803;0
ACCE;25.9264;3151.1004;-0.78050;6.76550;8.41919;3
GYRO;25.9274;3151.1109;-0.49960;0.07776;0.24075;0
ACCE;25.9346;3151.1104;-0.39743;6.94986;8.13667;3
GYRO;25.9355;3151.1210;-0.31744;-0.09055;0.18323;0
ACCE;25.9463;3151.1205;-0.15800;6.92592;8.05527;3
GYRO;25.9472;3151.1310;-0.12677;-0.22050;0.12251;0
ACCE;25.9552;3151.1305;-0.15561;6.84691;8.03612;3
GYRO;25.9561;3151.1410;0.04048;-0.35367;0.05113;0
SOUN;25.9642;385.14;0.01175;55.38
ACCE;25.9765;3151.1405;-0.22026;6.67693;7.82542;3
GYRO;25.9772;3151.1510;0.16937;-0.46233;-0.00426;0
ACCE;25.9780;3151.1506;0.04071;6.53806;7.95471;3
GYRO;25.9786;3151.1611;0.24394;-0.53690;-0.03090;0
BLE4;25.982;iBeacon;20:22:B0:00:31:08;-73;0;0;0;00000000-0000-BEAC-2022-000000003820
ACCE;25.9848;3151.1606;0.04550;6.67931;7.58362;3
GYRO;25.9857;3151.1711;0.28229;-0.51878;-0.05327;0
ACCE;25.9954;3151.1706;0.00720;6.43271;6.92761;3
GYRO;25.9964;3151.1811;0.29721;-0.31212;-0.04474;0
BLE4;26.0074;iBeacon;20:22:B0:00:32:99;-90;0;21540;28511;00000000-0000-BEAC-2022-000000003982
ACCE;26.0086;3151.1806;-0.21786;6.26512;6.78395;3
GYRO;26.0094;3151.1912;0.25780;0.00319;0.00214;0
BLE4;26.0129;iBeacon;20:22:B0:00:51:49;-95;0;61983;12703;00000000-0000-BEAC-2022-000000005949
BLE4;26.017;iBeacon;20:22:B0:00:51:42;-93;0;33759;57359;00000000-0000-BEAC-2022-000000005938
