来源文件地址,POSI的Timestamp(s),POSI的Counter,Latitude,Longitude,floor ID,Building ID,与这一批WIFI数据的时间差(s),最近一批WIFI数据的AppTimestamp(s),最近一批WIFI数据的SensorTimeStamp(s),20:23:00:00:00:01,20:23:00:00:00:02,20:23:00:00:00:03,20:23:00:00:00:04,20:23:00:00:00:05,20:23:00:00:00:06,20:23:00:00:00:07,20:23:00:00:00:08,20:23:00:00:00:09,20:23:00:00:00:10,20:23:00:00:00:11,20:23:00:00:00:12,20:23:00:00:00:13,20:23:00:00:00:14,20:23:00:00:00:15,20:23:00:00:00:16,20:23:00:00:00:17,20:23:00:00:00:18,20:23:00:00:00:19,20:23:00:00:00:21,20:23:00:00:00:22,20:23:00:00:00:23,20:23:00:00:00:24,20:23:00:00:00:25,20:23:00:00:00:26,20:23:00:00:00:27,20:23:00:00:00:28,20:23:00:00:00:30,20:23:00:00:00:31,20:23:00:00:00:34,20:23:00:00:00:35,20:23:00:00:00:36,20:23:00:00:00:37,20:23:00:00:00:38,20:23:00:00:00:41,20:23:00:00:00:42,20:23:00:00:00:44,20:23:00:00:00:45,20:23:00:00:00:46,20:23:00:00:00:47,20:23:00:00:00:48,20:23:00:00:00:49,20:23:00:00:00:50,20:23:00:00:00:51,20:23:00:00:00:52,20:23:00:00:00:55,20:23:00:00:00:56,20:23:00:00:00:57,20:23:00:00:00:59,20:23:00:00:00:61,20:23:00:00:00:62,20:23:00:00:00:65,20:23:00:00:00:67,20:23:00:00:00:68,20:23:00:00:00:69,20:23:00:00:00:71,20:23:00:00:00:72,20:23:00:00:00:73,20:23:00:00:00:79,20:23:00:00:00:80,20:23:00:00:00:82,20:23:00:00:00:84,20:23:00:00:00:88,20:23:00:00:00:89,20:23:00:00:00:90,20:23:00:00:00:91,20:23:00:00:00:92,20:23:00:00:00:93,20:23:00:00:00:94,20:23:00:00:00:95,20:23:00:00:00:96,20:23:00:00:00:97,20:23:00:00:00:98,20:23:00:00:00:99,20:23:00:00:01:00,20:23:00:00:01:01,20:23:00:00:01:02,20:23:00:00:01:03,20:23:00:00:01:04,20:23:00:00:01:05,20:23:00:00:01:06,20:23:00:00:01:07,20:23:00:00:01:08,20:23:00:00:01:09,20:23:00:00:01:10,20:23:00:00:01:11,20:23:00:00:01:12,20:23:00:00:01:13,20:23:00:00:01:14,20:23:00:00:01:15,20:23:00:00:01:16,20:23:00:00:01:17,20:23:00:00:01:18,20:23:00:00:01:19,20:23:00:00:01:20,20:23:00:00:01:21,20:23:00:00:01:22,20:23:00:00:01:23,20:23:00:00:01:24,20:23:00:00:01:26,20:23:00:00:01:27,20:23:00:00:01:28,20:23:00:00:01:29,20:23:00:00:01:31,20:23:00:00:01:32,20:23:00:00:01:33,20:23:00:00:01:34,20:23:00:00:01:35,20:23:00:00:01:36,20:23:00:00:01:37,20:23:00:00:01:38,20:23:00:00:01:39,20:23:00:00:01:40,20:23:00:00:01:41,20:23:00:00:01:42,20:23:00:00:01:43,20:23:00:00:01:44,20:23:00:00:01:45,20:23:00:00:01:46,20:23:00:00:01:47,20:23:00:00:01:51,20:23:00:00:01:52,20:23:00:00:01:54,20:23:00:00:01:55,20:23:00:00:01:56,20:23:00:00:01:58,20:23:00:00:01:59,20:23:00:00:01:60,20:23:00:00:01:62,20:23:00:00:01:64,20:23:00:00:01:65,20:23:00:00:01:66,20:23:00:00:01:67,20:23:00:00:01:68,20:23:00:00:01:69,20:23:00:00:01:70,20:23:00:00:01:71,20:23:00:00:01:72,20:23:00:00:01:73,20:23:00:00:01:74,20:23:00:00:01:75,20:23:00:00:01:76,20:23:00:00:01:77,20:23:00:00:01:81,20:23:00:00:01:82,20:23:00:00:01:83,20:23:00:00:01:84,20:23:00:00:01:85,20:23:00:00:01:86,20:23:00:00:01:87,20:23:00:00:01:88,20:23:00:00:01:89,20:23:00:00:01:90,20:23:00:00:01:91,20:23:00:00:01:92,20:23:00:00:01:93,20:23:00:00:01:94,20:23:00:00:01:95,20:23:00:00:01:96,20:23:00:00:01:97,20:23:00:00:01:98,20:23:00:00:02:01,20:23:00:00:02:07,20:23:00:00:02:09,20:23:00:00:02:10,20:23:00:00:02:11,20:23:00:00:02:12,20:23:00:00:02:14,20:23:00:00:02:15,20:23:00:00:02:16,20:23:00:00:02:17,20:23:00:00:02:18,20:23:00:00:02:19,20:23:00:00:02:20,20:23:00:00:02:21,20:23:00:00:02:22,20:23:00:00:02:23,20:23:00:00:02:24,20:23:00:00:02:25,20:23:00:00:02:26,20:23:00:00:02:27,20:23:00:00:02:28,20:23:00:00:02:29,20:23:00:00:02:30,20:23:00:00:02:34,20:23:00:00:02:35,20:23:00:00:02:39,20:23:00:00:02:54,20:23:00:00:02:55,20:23:00:00:02:56,20:23:00:00:02:57,20:23:00:00:02:58,20:23:00:00:02:59,20:23:00:00:02:60,20:23:00:00:02:61,20:23:00:00:02:65,20:23:00:00:02:67,20:23:00:00:02:70,20:23:00:00:02:73,20:23:00:00:02:74,20:23:00:00:02:82,20:23:00:00:02:88,20:23:00:00:02:89,20:23:00:00:03:08,20:23:00:00:03:11,20:23:00:00:03:12,20:23:00:00:03:13,20:23:00:00:03:15,20:23:00:00:03:16,20:23:00:00:03:17,20:23:00:00:03:20,20:23:00:00:03:21,20:23:00:00:03:22,20:23:00:00:03:25,20:23:00:00:03:26,20:23:00:00:03:27,20:23:00:00:03:28,20:23:00:00:03:29,20:23:00:00:03:30,20:23:00:00:03:31,20:23:00:00:03:32,20:23:00:00:03:33,20:23:00:00:03:34,20:23:00:00:03:35,20:23:00:00:03:36,20:23:00:00:03:37,20:23:00:00:03:38,20:23:00:00:03:39,20:23:00:00:03:40,20:23:00:00:03:41,20:23:00:00:03:42,20:23:00:00:03:43,20:23:00:00:03:44,20:23:00:00:03:45,20:23:00:00:03:46,20:23:00:00:03:47,20:23:00:00:03:48
IPIN2023_T3_TrainingTrial22_repetition04.txt,60.2633,1,49.461282667648,11.111404024309,-2,100,0.9282000000000039,59.3351,17077.5545,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-93,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-80,-100,-100,-87,-100,-100,-76,-100,-88,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,66.1813,2,49.461301523533,11.111481467684,-2,100,0.8207999999999913,65.3605,17083.5749,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-80,-100,-100,-86,-100,-100,-81,-88,-100,-91,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,72.1331,3,49.461253586520,11.111509621657,-2,100,0.7708999999999975,71.3622,17089.5619,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-71,-87,-85,-85,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,79.3146,4,49.461231925319,11.111418786084,-2,100,0.009500000000002728,79.3241,17097.5597,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-85,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-100,-70,-77,-77,-79,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,86.7014,5,49.461206636646,11.111315162310,-2,100,0.6469999999999914,87.3484,17105.5651,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-57,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-86,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-72,-100,-100,-76,-100,-100,-69,-74,-74,-74,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,92.4895,6,49.461253857664,11.111287686690,-2,100,0.8517999999999972,93.3413,17111.5536,-82,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-91,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-75,-100,-100,-77,-100,-100,-71,-100,-89,-82,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,123.6349,7,49.461253857664,11.111287686690,-2,100,0.29749999999999943,123.3374,17141.5608,-83,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-65,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-89,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-65,-75,-75,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,129.3518,8,49.461206636646,11.111315162310,-2,100,0.03149999999999409,129.3203,17147.5566,-84,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-56,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-69,-100,-100,-70,-100,-100,-65,-75,-75,-78,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,137.2684,9,49.461231925319,11.111418786084,-2,100,0.06319999999999482,137.3316,17155.5656,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-81,-100,-100,-77,-100,-100,-79,-85,-87,-84,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,143.8112,10,49.461253586520,11.111509621657,-2,100,0.4632000000000005,143.348,17161.5508,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-91,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-82,-88,-91,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,149.5036,11,49.461301523533,11.111481467684,-2,100,0.17320000000000846,149.3304,17167.5471,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-91,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-80,-100,-100,-71,-89,-85,-81,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial22_repetition04.txt,155.8182,12,49.461282667648,11.111404024309,-2,100,0.492999999999995,155.3252,17173.5606,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-71,-84,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial25_repetition02.txt,70.9925,2,49.461105259398,11.110903023275,-2,100,0.4287000000000063,70.5638,89036.5673,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-65,-70,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-46,-75,-75,-65,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial25_repetition02.txt,83.1904,4,49.461135070853,11.110804437657,-2,100,0.6441999999999979,82.5462,89048.5691,-56,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-61,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-76,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-64,-100,-100,-78,-100,-100,-50,-76,-76,-66,-100,-86,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
